COLONIAL,5.640,5.655,5.625,13:25
ENAGAS,14.090,14.150,14.000,13:25
ENDESA,17.315,17.375,17.240,13:25
FERROVIAL,35.120,35.180,34.480,13:25
FLUIDRA,20.680,20.760,20.400,13:25
GRIFOLS,9.440,9.646,8.950,13:25
IAG,2.124,2.132,2.085,13:25
IBERDROLA,11.670,11.685,11.580,13:25
INDITEX,42.850,43.000,42.350,13:25
INDRA,19.210,20.040,18.450,13:25
LOGISTA,25.740,25.780,25.660,13:25
MAPFRE,2.278,2.280,2.252,13:25
MELIÁ HOTELS,7.495,7.495,7.450,13:25
MERLIN PROP,10.700,10.780,10.650,13:25
NATURGY,24.040,24.160,23.940,13:25
REDEIA,15.970,16.000,15.910,13:25
REPSOL,14.530,14.535,14.440,13:25
ROVI,84.350,85.350,83.800,13:25
SACYR,3.424,3.424,3.380,13:25
SANTANDER,4.549,4.559,4.504,13:25
SOLARIA,10.430,10.460,10.220,13:25
TELEFÓNICA,4.296,4.300,4.254,13:25
UNICAJA BANCO,1.275,1.282,1.272,13:25
ACCIONA,115.200,115.300,113.500,14:25
ACCIONA ENER,20.280,20.360,20.040,14:25
ACERINOX,10.290,10.300,10.210,14:25
ACS,38.500,38.520,37.920,14:25
AENA,173.300,173.900,172.100,14:25
AMADEUS IT GROUP,59.560,59.620,59.040,14:25
ARCELORMITTAL,24.700,24.720,24.380,14:25
BANCO SABADELL,1.891,1.931,1.882,14:25
BANKINTER,7.438,7.446,7.362,14:25
BBVA,9.810,9.890,9.728,14:25
CAIXABANK,4.857,4.862,4.780,14:25
CELLNEX TELECOM,32.680,32.870,32.340,14:25
COLONIAL,5.660,5.670,5.625,14:25
ENAGAS,14.090,14.150,14.000,14:25
ENDESA,17.395,17.410,17.240,14:25
FERROVIAL,35.180,35.180,34.480,14:25
FLUIDRA,20.640,20.760,20.400,14:25
GRIFOLS,9.346,9.646,8.950,14:25
IAG,2.129,2.132,2.085,14:25
IBERDROLA,11.700,11.705,11.580,14:25
INDITEX,42.920,43.000,42.350,14:25
INDRA,19.200,20.040,18.450,14:25
LOGISTA,25.720,25.780,25.660,14:25
MAPFRE,2.286,2.286,2.252,14:25
MELIÁ HOTELS,7.505,7.525,7.450,14:25
MERLIN PROP,10.710,10.780,10.650,14:25
NATURGY,24.100,24.160,23.940,14:25
REDEIA,16.000,16.000,15.910,14:25
REPSOL,14.555,14.560,14.440,14:25
ROVI,84.400,85.350,83.800,14:25
SACYR,3.426,3.428,3.380,14:25
SANTANDER,4.558,4.560,4.504,14:25
SOLARIA,10.460,10.460,10.220,14:25
TELEFÓNICA,4.296,4.300,4.254,14:25
UNICAJA BANCO,1.275,1.282,1.272,14:25
ACCIONA,114.600,115.400,113.500,15:26
ACCIONA ENER,20.240,20.360,20.040,15:26
ACERINOX,10.250,10.300,10.210,15:26
ACS,38.420,38.520,37.920,15:26
AENA,172.200,173.900,172.100,15:26
AMADEUS IT GROUP,59.300,59.620,59.040,15:26
ARCELORMITTAL,24.660,24.720,24.380,15:26
BANCO SABADELL,1.895,1.931,1.882,15:26
BANKINTER,7.410,7.446,7.362,15:26
BBVA,9.812,9.890,9.728,15:26
CAIXABANK,4.852,4.865,4.780,15:26
CELLNEX TELECOM,32.510,32.870,32.340,15:26
COLONIAL,5.680,5.690,5.625,15:26
ENAGAS,14.060,14.150,14.000,15:26
ENDESA,17.330,17.410,17.240,15:26
FERROVIAL,34.940,35.200,34.480,15:26
FLUIDRA,20.620,20.760,20.400,15:26
GRIFOLS,9.482,9.646,8.950,15:26
IAG,2.126,2.133,2.085,15:26
IBERDROLA,11.640,11.705,11.580,15:26
INDITEX,42.590,43.000,42.350,15:26
INDRA,19.180,20.040,18.450,15:26
LOGISTA,25.720,25.780,25.660,15:26
MAPFRE,2.286,2.292,2.252,15:26
MELIÁ HOTELS,7.495,7.525,7.450,15:26
MERLIN PROP,10.700,10.780,10.650,15:26
NATURGY,24.040,24.160,23.940,15:26
REDEIA,15.930,16.010,15.910,15:26
REPSOL,14.480,14.560,14.440,15:26
ROVI,83.900,85.350,83.800,15:26
SACYR,3.418,3.428,3.380,15:26
SANTANDER,4.543,4.566,4.504,15:26
SOLARIA,10.470,10.510,10.220,15:26
TELEFÓNICA,4.285,4.300,4.254,15:26
UNICAJA BANCO,1.271,1.282,1.269,15:26
ACCIONA,114.400,115.400,113.500,16:26
ACCIONA ENER,20.220,20.360,20.040,16:26
ACERINOX,10.250,10.300,10.210,16:26
ACS,38.360,38.520,37.920,16:26
AENA,172.800,173.900,171.900,16:26
AMADEUS IT GROUP,59.280,59.620,59.040,16:26
ARCELORMITTAL,24.550,24.720,24.380,16:26
BANCO SABADELL,1.885,1.931,1.880,16:26
BANKINTER,7.428,7.446,7.362,16:26
BBVA,9.824,9.890,9.728,16:26
CAIXABANK,4.869,4.876,4.780,16:26
CELLNEX TELECOM,32.500,32.870,32.340,16:26
COLONIAL,5.640,5.690,5.625,16:26
ENAGAS,14.070,14.150,14.000,16:26
ENDESA,17.310,17.410,17.240,16:26
FERROVIAL,34.980,35.200,34.480,16:26
FLUIDRA,20.640,20.760,20.400,16:26
GRIFOLS,9.428,9.646,8.950,16:26
IAG,2.125,2.133,2.085,16:26
IBERDROLA,11.645,11.705,11.580,16:26
INDITEX,42.570,43.000,42.350,16:26
INDRA,19.280,20.040,18.450,16:26
LOGISTA,25.720,25.780,25.660,16:26
MAPFRE,2.292,2.292,2.252,16:26
MELIÁ HOTELS,7.480,7.525,7.450,16:26
MERLIN PROP,10.650,10.780,10.640,16:26
NATURGY,24.040,24.160,23.940,16:26
REDEIA,15.920,16.010,15.890,16:26
REPSOL,14.480,14.560,14.440,16:26
ROVI,84.150,85.350,83.750,16:26
SACYR,3.430,3.430,3.380,16:26
SANTANDER,4.557,4.566,4.504,16:26
SOLARIA,10.370,10.510,10.220,16:26
TELEFÓNICA,4.282,4.300,4.254,16:26
UNICAJA BANCO,1.267,1.282,1.265,16:26
